conference,year,author,title,booktitle,bibtex,electronic_edition
CVPR,2021,Yehansen Chen and Lin Wan and Zhihang Li and Qianyan Jing and Zongyuan Sun,Neural Feature Search for RGB-Infrared Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ChenWLJS21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Neural_Feature_Search_for_RGB-Infrared_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Anguo Zhang and Yueming Gao and Yuzhen Niu and Wenxi Liu and Yongcheng Zhou,Coarse-To-Fine Person Re-Identification With Auxiliary-Domain Classification and Second-Order Information Bottleneck,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ZhangGNLZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Zhang_Coarse-To-Fine_Person_Re-Identification_With_Auxiliary-Domain_Classification_and_Second-Order_Information_Bottleneck_CVPR_2021_paper.html
CVPR,2021,Xudong Tian and Zhizhong Zhang and Shaohui Lin and Yanyun Qu and Yuan Xie and Lizhuang Ma,Farewell to Mutual Information: Variational Distillation for Cross-Modal Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/TianZLQ0M21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Tian_Farewell_to_Mutual_Information_Variational_Distillation_for_Cross-Modal_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Hao Chen and Yaohui Wang and Benoit Lagadec and Antitza Dantcheva and Fran{c{c}}ois Br{'{e}}mond,Joint Generative and Contrastive Learning for Unsupervised Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ChenWLDB21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Joint_Generative_and_Contrastive_Learning_for_Unsupervised_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Ruibing Hou and Hong Chang and Bingpeng Ma and Rui Huang and Shiguang Shan,BiCnet-TKS: Learning Efficient Spatial-Temporal Representation for Video Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/HouCM0S21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Hou_BiCnet-TKS_Learning_Efficient_Spatial-Temporal_Representation_for_Video_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Yan Bai and Jile Jiao and Ce Wang and Jun Liu and Yihang Lou and Xuetao Feng and Ling{-}Yu Duan,Person30K: {A} Dual-Meta Generalization Network for Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/BaiJW0LFD21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Bai_Person30K_A_Dual-Meta_Generalization_Network_for_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Yulin Li and Jianfeng He and Tianzhu Zhang and Xiang Liu and Yongdong Zhang and Feng Wu,Diverse Part Discovery: Occluded Person Re-Identification With Part-Aware Transformer,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/LiHZL0021.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Diverse_Part_Discovery_Occluded_Person_Re-Identification_With_Part-Aware_Transformer_CVPR_2021_paper.html
CVPR,2021,Seokeon Choi and Taekyung Kim and Minki Jeong and Hyoungseob Park and Changick Kim,Meta Batch-Instance Normalization for Generalizable Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ChoiKJPK21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Choi_Meta_Batch-Instance_Normalization_for_Generalizable_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Qiong Wu and Pingyang Dai and Jie Chen and Chia{-}Wen Lin and Yongjian Wu and Feiyue Huang and Bineng Zhong and Rongrong Ji,Discover Cross-Modality Nuances for Visible-Infrared Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/WuD0LWHZJ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Wu_Discover_Cross-Modality_Nuances_for_Visible-Infrared_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Jiawei Liu and Zheng{-}Jun Zha and Wei Wu and Kecheng Zheng and Qibin Sun,Spatial-Temporal Correlation and Topology Learning for Person Re-Identification in Videos,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/LiuZWZS21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Liu_Spatial-Temporal_Correlation_and_Topology_Learning_for_Person_Re-Identification_in_Videos_CVPR_2021_paper.html
CVPR,2021,Fengxiang Yang and Zhun Zhong and Zhiming Luo and Yuanzheng Cai and Yaojin Lin and Shaozi Li and Nicu Sebe,Joint Noise-Tolerant Learning and Meta Camera Shift Adaptation for Unsupervised Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/YangZLCLLS21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Yang_Joint_Noise-Tolerant_Learning_and_Meta_Camera_Shift_Adaptation_for_Unsupervised_CVPR_2021_paper.html
CVPR,2021,Kecheng Zheng and Wu Liu and Lingxiao He and Tao Mei and Jiebo Luo and Zheng{-}Jun Zha,Group-aware Label Transfer for Domain Adaptive Person Re-identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ZhengLH0LZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Zheng_Group-aware_Label_Transfer_for_Domain_Adaptive_Person_Re-identification_CVPR_2021_paper.html
CVPR,2021,Yuyang Zhao and Zhun Zhong and Fengxiang Yang and Zhiming Luo and Yaojin Lin and Shaozi Li and Nicu Sebe,Learning to Generalize Unseen Domains via Memory-based Multi-Source Meta-Learning for Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ZhaoZYLLLS21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Zhao_Learning_to_Generalize_Unseen_Domains_via_Memory-based_Multi-Source_Meta-Learning_for_CVPR_2021_paper.html
CVPR,2021,Hanjun Li and Gaojie Wu and Wei{-}Shi Zheng,Combined Depth Space Based Architecture Search for Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/LiWZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Li_Combined_Depth_Space_Based_Architecture_Search_for_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Nan Pu and Wei Chen and Yu Liu and Erwin M. Bakker and Michael S. Lew,Lifelong Person Re-Identification via Adaptive Knowledge Accumulation,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/Pu0LBL21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Pu_Lifelong_Person_Re-Identification_via_Adaptive_Knowledge_Accumulation_CVPR_2021_paper.html
CVPR,2021,Jiaxing Chen and Xinyang Jiang and Fudong Wang and Jun Zhang and Feng Zheng and Xing Sun and Wei{-}Shi Zheng,Learning 3D Shape Feature for Texture-Insensitive Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ChenJWZZSZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Chen_Learning_3D_Shape_Feature_for_Texture-Insensitive_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Tianyu He and Xu Shen and Jianqiang Huang and Zhibo Chen and Xian{-}Sheng Hua,Partial Person Re-Identification With Part-Part Correspondence Learning,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/HeSH0021.bib,https://openaccess.thecvf.com/content/CVPR2021/html/He_Partial_Person_Re-Identification_With_Part-Part_Correspondence_Learning_CVPR_2021_paper.html
CVPR,2021,Peixian Hong and Tao Wu and Ancong Wu and Xintong Han and Wei{-}Shi Zheng,Fine-Grained Shape-Appearance Mutual Learning for Cloth-Changing Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/HongWWHZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Hong_Fine-Grained_Shape-Appearance_Mutual_Learning_for_Cloth-Changing_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Tianyu Zhang and Lingxi Xie and Longhui Wei and Zijie Zhuang and Yongfei Zhang and Bo Li and Qi Tian,UnrealPerson: An Adaptive Pipeline Towards Costless Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/ZhangXWZZ0021.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Zhang_UnrealPerson_An_Adaptive_Pipeline_Towards_Costless_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Shiyu Xuan and Shiliang Zhang,Intra-Inter Camera Similarity for Unsupervised Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/XuanZ21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Xuan_Intra-Inter_Camera_Similarity_for_Unsupervised_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Zhong Zhang and Haijia Zhang and Shuang Liu,Person Re-Identification Using Heterogeneous Local Graph Attention Networks,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/0001Z021.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Zhang_Person_Re-Identification_Using_Heterogeneous_Local_Graph_Attention_Networks_CVPR_2021_paper.html
CVPR,2021,Zechen Bai and Zhigang Wang and Jian Wang and Di Hu and Errui Ding,Unsupervised Multi-Source Domain Adaptation for Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/BaiWW0D21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Bai_Unsupervised_Multi-Source_Domain_Adaptation_for_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Yan Xu and Yu{-}Jhe Li and Xinshuo Weng and Kris Kitani,Wide-Baseline Multi-Camera Calibration Using Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/XuLWK21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Xu_Wide-Baseline_Multi-Camera_Calibration_Using_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Xuehu Liu and Pingping Zhang and Chenyang Yu and Huchuan Lu and Xiaoyun Yang,Watching You: Global-Guided Reciprocal Learning for Video-Based Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/LiuZYLY21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Liu_Watching_You_Global-Guided_Reciprocal_Learning_for_Video-Based_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Dengpan Fu and Dongdong Chen and Jianmin Bao and Hao Yang and Lu Yuan and Lei Zhang and Houqiang Li and Dong Chen,Unsupervised Pre-Training for Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/Fu0BYY0L021.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Fu_Unsupervised_Pre-Training_for_Person_Re-Identification_CVPR_2021_paper.html
CVPR,2021,Yongxing Dai and Xiaotong Li and Jun Liu and Zekun Tong and Ling{-}Yu Duan,Generalizable Person Re-Identification With Relevance-Aware Mixture of Experts,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2021, virtual, June 19-25, 2021",https://dblp.org/rec/conf/cvpr/DaiLLTD21.bib,https://openaccess.thecvf.com/content/CVPR2021/html/Dai_Generalizable_Person_Re-Identification_With_Relevance-Aware_Mixture_of_Experts_CVPR_2021_paper.html
CVPR,2020,Hongjun Wang and Guangrun Wang and Ya Li and Dongyu Zhang and Liang Lin,"Transferable, Controllable, and Inconspicuous Adversarial Attacks on Person Re-identification With Deep Mis-Ranking","2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/0005WLZL20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Transferable_Controllable_and_Inconspicuous_Adversarial_Attacks_on_Person_Re-identification_With_CVPR_2020_paper.html
CVPR,2020,Zhiyi Cheng and Qi Dong and Shaogang Gong and Xiatian Zhu,Inter-Task Association Critic for Cross-Resolution Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/Cheng0GZ20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Cheng_Inter-Task_Association_Critic_for_Cross-Resolution_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Yichao Yan and Jie Qin and Jiaxin Chen and Li Liu and Fan Zhu and Ying Tai and Ling Shao,Learning Multi-Granular Hypergraphs for Video-Based Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/YanQC0ZT020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Yan_Learning_Multi-Granular_Hypergraphs_for_Video-Based_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Jiahuan Zhou and Bing Su and Ying Wu,Online Joint Multi-Metric Adaptation From Frequent Sharing-Subset Mining for Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ZhouSW20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Zhou_Online_Joint_Multi-Metric_Adaptation_From_Frequent_Sharing-Subset_Mining_for_Person_CVPR_2020_paper.html
CVPR,2020,Xin Jin and Cuiling Lan and Wenjun Zeng and Zhibo Chen and Li Zhang,Style Normalization and Restitution for Generalizable Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/JinLZ0Z20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Jin_Style_Normalization_and_Restitution_for_Generalizable_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Zhizheng Zhang and Cuiling Lan and Wenjun Zeng and Xin Jin and Zhibo Chen,Relation-Aware Global Attention for Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ZhangLZJ020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Zhang_Relation-Aware_Global_Attention_for_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Jinrui Yang and Wei{-}Shi Zheng and Qize Yang and Ying{-}Cong Chen and Qi Tian,Spatial-Temporal Graph Convolutional Network for Video-Based Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/YangZYCT20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Yang_Spatial-Temporal_Graph_Convolutional_Network_for_Video-Based_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Xuesong Chen and Canmiao Fu and Yong Zhao and Feng Zheng and Jingkuan Song and Rongrong Ji and Yi Yang,Salience-Guided Cascaded Suppression Network for Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ChenFZZSJY20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Chen_Salience-Guided_Cascaded_Suppression_Network_for_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Yutian Lin and Lingxi Xie and Yu Wu and Chenggang Yan and Qi Tian,Unsupervised Person Re-Identification via Softened Similarity Learning,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/LinXWY020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Lin_Unsupervised_Person_Re-Identification_via_Softened_Similarity_Learning_CVPR_2020_paper.html
CVPR,2020,Guan'an Wang and Shuo Yang and Huanyu Liu and Zhicheng Wang and Yang Yang and Shuliang Wang and Gang Yu and Erjin Zhou and Jian Sun,High-Order Information Matters: Learning Relation and Topology for Occluded Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/WangYLWYWYZS20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_High-Order_Information_Matters_Learning_Relation_and_Topology_for_Occluded_Person_CVPR_2020_paper.html
CVPR,2020,Chong Liu and Xiaojun Chang and Yi{-}Dong Shen,Unity Style Transfer for Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/LiuCS20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Liu_Unity_Style_Transfer_for_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Yunpeng Zhai and Shijian Lu and Qixiang Ye and Xuebo Shan and Jie Chen and Rongrong Ji and Yonghong Tian,AD-Cluster: Augmented Discriminative Clustering for Domain Adaptive Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ZhaiLYSCJ020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Zhai_AD-Cluster_Augmented_Discriminative_Clustering_for_Domain_Adaptive_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Seokeon Choi and Sumin Lee and Youngeun Kim and Taekyung Kim and Changick Kim,Hi-CMD: Hierarchical Cross-Modality Disentanglement for Visible-Infrared Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ChoiLKKK20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Choi_Hi-CMD_Hierarchical_Cross-Modality_Disentanglement_for_Visible-Infrared_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Zhizheng Zhang and Cuiling Lan and Wenjun Zeng and Zhibo Chen,Multi-Granularity Reference-Aided Attentive Feature Aggregation for Video-Based Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ZhangLZ020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Zhang_Multi-Granularity_Reference-Aided_Attentive_Feature_Aggregation_for_Video-Based_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Guangcong Wang and Jian{-}Huang Lai and Wenqi Liang and Guangrun Wang,Smoothing Adversarial Domain Attack and P-Memory Reconsolidation for Cross-Domain Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/WangLLW20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Smoothing_Adversarial_Domain_Attack_and_P-Memory_Reconsolidation_for_Cross-Domain_Person_CVPR_2020_paper.html
CVPR,2020,Lijie Fan and Tianhong Li and Rongyao Fang and Rumen Hristov and Yuan Yuan and Dina Katabi,Learning Longterm Representations for Person Re-Identification Using Radio Signals,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/FanLFHYK20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Fan_Learning_Longterm_Representations_for_Person_Re-Identification_Using_Radio_Signals_CVPR_2020_paper.html
CVPR,2020,Dongkai Wang and Shiliang Zhang,Unsupervised Person Re-Identification via Multi-Label Classification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/WangZ20a.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Unsupervised_Person_Re-Identification_via_Multi-Label_Classification_CVPR_2020_paper.html
CVPR,2020,Sk Miraj Ahmed and Aske R. Lejb{o}lle and Rameswar Panda and Amit K. Roy{-}Chowdhury,Camera On-Boarding for Person Re-Identification Using Hypothesis Transfer Learning,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/AhmedLPR20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Ahmed_Camera_On-Boarding_for_Person_Re-Identification_Using_Hypothesis_Transfer_Learning_CVPR_2020_paper.html
CVPR,2020,Yan Lu and Yue Wu and Bin Liu and Tianzhu Zhang and Baopu Li and Qi Chu and Nenghai Yu,Cross-Modality Person Re-Identification With Shared-Specific Feature Transfer,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/LuWLZLCY20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Lu_Cross-Modality_Person_Re-Identification_With_Shared-Specific_Feature_Transfer_CVPR_2020_paper.html
CVPR,2020,Kaiwei Zeng and Munan Ning and Yaohua Wang and Yang Guo,Hierarchical Clustering With Hard-Batch Triplet Loss for Person Re-Identification,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/ZengNW020.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Zeng_Hierarchical_Clustering_With_Hard-Batch_Triplet_Loss_for_Person_Re-Identification_CVPR_2020_paper.html
CVPR,2020,Yukun Huang and Zheng{-}Jun Zha and Xueyang Fu and Richang Hong and Liang Li,Real-World Person Re-Identification via Degradation Invariance Learning,"2020 {IEEE/CVF} Conference on Computer Vision and Pattern Recognition, {CVPR} 2020, Seattle, WA, USA, June 13-19, 2020",https://dblp.org/rec/conf/cvpr/HuangZFHL20.bib,https://openaccess.thecvf.com/content_CVPR_2020/html/Huang_Real-World_Person_Re-Identification_via_Degradation_Invariance_Learning_CVPR_2020_paper.html
CVPR,2019,Yifan Sun and Qin Xu and Yali Li and Chi Zhang and Yikang Li and Shengjin Wang and Jian Sun,Perceive Where to Focus: Learning Visibility-Aware Part-Level Features for Partial Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/SunXLZLWS19.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Sun_Perceive_Where_to_Focus_Learning_Visibility-Aware_Part-Level_Features_for_Partial_CVPR_2019_paper.html
CVPR,2019,Zhun Zhong and Liang Zheng and Zhiming Luo and Shaozi Li and Yi Yang,Invariance Matters: Exemplar Memory for Domain Adaptive Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/Zhong0LL019.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Zhong_Invariance_Matters_Exemplar_Memory_for_Domain_Adaptive_Person_Re-Identification_CVPR_2019_paper.html
CVPR,2019,Xiaoxiao Sun and Liang Zheng,Dissecting Person Re-Identification From the Viewpoint of Viewpoint,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/Sun019.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Sun_Dissecting_Person_Re-Identification_From_the_Viewpoint_of_Viewpoint_CVPR_2019_paper.html
CVPR,2019,Zhixiang Wang and Zheng Wang and Yinqiang Zheng and Yung{-}Yu Chuang and Shin'ichi Satoh,Learning to Reduce Dual-Level Discrepancy for Infrared-Visible Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/WangWZCS19.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Wang_Learning_to_Reduce_Dual-Level_Discrepancy_for_Infrared-Visible_Person_Re-Identification_CVPR_2019_paper.html
CVPR,2019,Zhizheng Zhang and Cuiling Lan and Wenjun Zeng and Zhibo Chen,Densely Semantically Aligned Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/ZhangLZ019.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Zhang_Densely_Semantically_Aligned_Person_Re-Identification_CVPR_2019_paper.html
CVPR,2019,Jifei Song and Yongxin Yang and Yi{-}Zhe Song and Tao Xiang and Timothy M. Hospedales,Generalizable Person Re-Identification by Domain-Invariant Mapping Network,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/SongYSXH19.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Song_Generalizable_Person_Re-Identification_by_Domain-Invariant_Mapping_Network_CVPR_2019_paper.html
CVPR,2019,Song Bai and Peng Tang and Philip H. S. Torr and Longin Jan Latecki,Re-Ranking via Metric Fusion for Object Retrieval and Person Re-Identification,"{IEEE} Conference on Computer Vision and Pattern Recognition, {CVPR} 2019, Long Beach, CA, USA, June 16-20, 2019",https://dblp.org/rec/conf/cvpr/BaiTTL19.bib,http://openaccess.thecvf.com/content_CVPR_2019/html/Bai_Re-Ranking_via_Metric_Fusion_for_Object_Retrieval_and_Person_Re-Identification_CVPR_2019_paper.html
